Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Assay Parameters;Assay Variant Accession;Assay Variant Mutation;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID;Properties;Action Type;Standard Text Value;Value
CHEMBL42011;;;308.40;0;4.19;1;CSc1ccc(C2=C3c4ccccc4CCC3OC2=O)cc1;IC50;'=';827.0;nM;6.08;;;UO_0000065;19.72;0.38;1.89;23.13;0;CHEMBL763085;In vitro inhibitory activity against recombinant human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1136373;1;Scientific Literature;Bioorg Med Chem Lett;2003;;;;;0.827
CHEMBL108802;;;356.44;0;3.42;8a;CC1(C)OC(=O)C(Cc2ccccc2)=C1c1ccc(S(C)(=O)=O)cc1;IC50;'=';300.0;nM;6.52;;;UO_0000065;18.30;0.36;3.10;10.79;0;CHEMBL665721;In vitro inhibitory potency against human COX-2 in stably transfected chinese hamster ovary (CHO) cells;B;BAO_0000219;cell-based format;;;;CHO;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1132677;1;Scientific Literature;Bioorg Med Chem Lett;1999;CHEMBL3308072;;;;0.3
CHEMBL149775;;;353.25;0;4.42;9;COCCNC(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl;IC50;'=';3000.0;nM;5.52;;;UO_0000065;15.63;0.33;1.10;10.97;0;CHEMBL771918;Inhibition of the human Prostaglandin G/H synthase 2 was determined by thin-layer chromatography assay;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1135055;1;Scientific Literature;Bioorg Med Chem Lett;2002;;;;;3.0
CHEMBL126244;;;358.39;0;3.82;3;Cc1cc(=O)c(-c2cccc(F)c2)c(-c2ccc(S(C)(=O)=O)cc2)o1;IC50;'=';3370.0;nM;5.47;;;UO_0000065;15.27;0.30;1.65;8.50;0;CHEMBL766724;Inhibition concentration against cyclooxygenase-2 (COX-2) in human whole blood;B;BAO_0000221;tissue-based format;;CHEMBL3638178;Blood;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1149180;1;Scientific Literature;J Med Chem;2004;;;;;3.37
CHEMBL340573;;;332.85;0;4.84;7f;CS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)cc3)CCC2)cc1;IC50;'=';3.0;nM;8.52;;;UO_0000065;25.61;0.53;3.68;24.96;1;CHEMBL760088;In vitro inhibition of prostaglandin G/H synthase 2 (COX-2).;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1128591;1;Scientific Literature;J Med Chem;1995;;;;;0.003
CHEMBL139;DICLOFENAC;4.0;296.15;0;4.36;diclofenac;O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl;IC50;'=';1730.0;nM;5.76;;;UO_0000065;19.46;0.41;1.40;11.68;0;CHEMBL5258300;Inhibition of recombinant human COX-2 using arachidonic acid as substrate preincubated with compound for 5 mins followed by substrate addition and measured after 2 mins by fluorescence spectrum analysis;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL5257047;1;Scientific Literature;J Nat Prod;2023;;TIME = 0.1167 hr;INHIBITOR;;1.73
CHEMBL6;INDOMETHACIN;4.0;357.79;0;3.93;Indomethacin;COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1;IC50;'=';1200.0;nM;5.92;;;UO_0000065;16.55;0.32;1.99;8.64;1;CHEMBL3598339;Inhibition of COX2 (unknown origin);B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL3596089;1;Scientific Literature;Bioorg Med Chem Lett;2015;;;;;1.2
CHEMBL5276738;;;527.61;2;8.57;16a;O=C(c1sc(N(c2ccccc2)c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1cccc2ccccc12;IC50;'=';70.0;nM;7.16;;;UO_0000065;13.56;0.25;-1.42;9.37;0;CHEMBL5242583;Inhibition of recombinant human COX-2 using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL5241097;1;Scientific Literature;Eur J Med Chem;2021;;TIME = 0.2 hr;INHIBITOR;;0.07
CHEMBL4539396;;;494.99;1;6.78;BDBM314867;Cc1c(CCC(=O)O)cccc1NC(=O)C(c1ccc(-c2cncc(Cl)c2)c(F)c1)C1CCCC1;IC50;'=';18.0;nM;7.75;;612195;UO_0000065;15.65;0.30;0.96;9.77;0;CHEMBL5732036;Human PTGES Biochemical Enzyme Inhibition Assay: Recombinant proteins (human isoforms) of PTGES containing a FLAG tag, expressed in baculovirus infected insect cells (Hi-5) and purified by affinity chromatography was used as enzyme in the assay. Substrate was prostaglandin H2 (Cayman Chemicals).For the assay, 50 nl of a 100-fold concentrated solution of the test compound in DMSO was pipetted into a black microtiter plate (384 or 1536, Greiner Bio-One, Frickenhausen, Germany). 4 ul of a solution of human PTGES in assay buffer [100 mM sodium phosphate pH 7.2, 2.5 mM Glutathion reduced, 1 mM EDTA, 0.01% BSA, 0.4 mM DTT, 0.15 mM n-dodecylmaltoside] was added to the well containing test compound and incubated for 15-20 minutes to allow binding of the compound to the enzyme prior to the enzymatic reaction. The reaction was started by addition of 1 ul of an ice cold solution containing PGH2 (40 nM in assay buffer resulting in a final concentration of 8 nM PGH2 in the assay). Reaction time of the mix was 60 seconds at room temperature (PGH2 in aqueous solution quickly converts nonenyzmatically to PGE2 with a short half-life). The concentration of each isoform of PTGES was adapted to the activity of the respective enzyme preparation to maintain linear reaction properties within the reaction time. Typical concentration was around 0.75 nM. The reaction was stopped by addition of 1 ul of a solution containing 15 mM SnCl2 and 400 mM KF in water. SnCl2 converts the remaining unstable PGH2 to stable PGF2alpha. Then, 3 ul of the a first detection solution containing PGE2-D2 (Cisbio Bioassays, TR-FRET reagent, diluted according to the manufacturer's recommendation, typically 1:20 in reconstitution buffer) was added. Finally, 3 μl of the second detection solution containing Lanthanide-kryptate labelled anti-PGE2 antibody (Cisbio Bioassays, diluted according to the manufacturer's recommendation, typically 1:20 in reconstitution buffer) was added to the mix. The resulting mix was incubated overnight at 4° C. to allow the formation of a complex of PGE2 and the detection reagents. The amount of PGE2 that had been produced by PTGES from PGH2 was then determined by testing resonance energy transfer of the Lanthanide-kryptate labelled anti-PGE2 antibody to PGE2-D2. Hereby the fluorescent emissions at 620 nm and 665 nm were measured after excitation at 337-350 nm in a TR-FRE compatible microplate reader (typically BMG Pherastar or Perkin-Elmer ViewLux). The ratio of the emissions at 665 nm and 620 nm was used to determine the amount of PGE2 that was catalyzed by the enzyme. Data were normalized (enzyme reaction without inhibitor=0% inhibition, assay setup without enzyme=100% inhibition). Compounds were tested in duplicates at up to 10 concentrations (for example 20 μM, 5.7 μM, 1.6 μM, 0.47 μM, 0.13 μM, 38 nM, 11 nM, 3.1 nM, 0.89 nM, 0.25 nM and 0.073 nM). Dilution series were made prior to the assay in a 100 fold concentrated form by serial dilution. IC50 values were calculated by 4-Parameter fitting.;B;BAO_0000219;cell-based format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL5726091;37;BindingDB Patent Bioactivity Data;;2019;;;;;18.0
CHEMBL521;IBUPROFEN;4.0;206.28;0;3.07;Ibuprofen;CC(C)Cc1ccc(C(C)C(=O)O)cc1;IC50;'=';14500.0;nM;4.84;;;UO_0000065;23.46;0.44;1.77;12.97;0;CHEMBL4132021;Inhibition of COX2 (unknown origin);B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL4130365;1;Scientific Literature;Eur J Med Chem;2017;;;;;14.5
CHEMBL1682202;;;281.23;0;4.15;1;O=C(O)c1cccc(Nc2ccc(C(F)(F)F)cc2)c1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL2025082;Inhibition of recombinant COX2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL2021904;1;Scientific Literature;Bioorg Med Chem Lett;2012;;;;;100.0
CHEMBL3823814;;;576.03;1;4.33;7e;Cc1ccc(-c2cc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)nn2-c2ccc(S(N)(=O)=O)cc2)cc1C;IC50;'=';6250.0;nM;5.20;;;UO_0000065;9.03;0.18;0.87;3.48;0;CHEMBL3825741;Inhibition of human COX2 using arachidonic acid assessed as production of PGF2alpha after 5 mins by ELISA;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL3822383;1;Scientific Literature;Bioorg Med Chem Lett;2016;;;;;6.25
CHEMBL3823689;;;563.98;1;3.42;7l;NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccc(O)cc2)cc1;IC50;'=';9970.0;nM;5.00;;;UO_0000065;8.87;0.18;1.58;2.94;0;CHEMBL3825741;Inhibition of human COX2 using arachidonic acid assessed as production of PGF2alpha after 5 mins by ELISA;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL3822383;1;Scientific Literature;Bioorg Med Chem Lett;2016;;;;;9.97
CHEMBL3822899;;;582.43;1;4.36;7m;NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccccc2Cl)cc1;IC50;'=';1060.0;nM;5.97;;;UO_0000065;10.26;0.21;1.61;3.99;0;CHEMBL3825741;Inhibition of human COX2 using arachidonic acid assessed as production of PGF2alpha after 5 mins by ELISA;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL3822383;1;Scientific Literature;Bioorg Med Chem Lett;2016;;;;;1.06
CHEMBL3824049;;;616.87;2;5.02;7o;NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccc(Cl)c(Cl)c2)cc1;IC50;'=';300.0;nM;6.52;;;UO_0000065;10.57;0.22;1.50;4.36;0;CHEMBL3825741;Inhibition of human COX2 using arachidonic acid assessed as production of PGF2alpha after 5 mins by ELISA;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL3822383;1;Scientific Literature;Bioorg Med Chem Lett;2016;;;;;0.3
CHEMBL3822695;;;565.97;1;3.85;7q;NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2cccc(F)c2)cc1;IC50;'=';260.0;nM;6.58;;;UO_0000065;11.63;0.23;2.74;4.40;0;CHEMBL3825741;Inhibition of human COX2 using arachidonic acid assessed as production of PGF2alpha after 5 mins by ELISA;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL3822383;1;Scientific Literature;Bioorg Med Chem Lett;2016;;;;;0.26
CHEMBL3775979;;;401.48;1;5.74;BDBM50153379;CCCCCCCNC(=O)Oc1cccc(-c2ccc(C(C)C(=O)O)cc2F)c1;IC50;'=';320.0;nM;6.50;;635487;UO_0000065;16.18;0.31;0.75;8.59;1;CHEMBL5732257;In Vitro COX Assay: COX activity was measured using a commercial kit (COX Inhibitor Screening Assay Kit Cayman Chemical N. 560131) which includes both ovine COX-1 and human recombinant COX-2 enzymes. Inhibitors were pre-incubated with either ovine COX-1 or human COX-2 in order to screen isozyme-specific inhibition. Differently than described in the kit protocol, the reaction was carried out in the presence of 5 μM arachidonic acid while for the blank sample (no activity) the two enzymes were inactivated for 40 minutes at 100° C. It was then measured the amount of PGF2α produced by reduction with SnCl2 of COX-derived PGH2, via enzyme immunoassay (EIA) using a PG-specific antibody and competing with a PG-acetylcholinesterase conjugate.Absorbance was measured at 412 nm with a Tecan Infinite M200 plate reader and data were processed according to manufacturer's instructions.;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL5726193;37;BindingDB Patent Bioactivity Data;;2017;;;;;320.0
CHEMBL3774873;;;415.51;1;6.13;BDBM50153438;CCCCCCCCNC(=O)Oc1cccc(-c2ccc(C(C)C(=O)O)cc2F)c1;IC50;'=';29000.0;nM;4.54;;635491;UO_0000065;10.92;0.21;-1.59;6.00;1;CHEMBL5732257;In Vitro COX Assay: COX activity was measured using a commercial kit (COX Inhibitor Screening Assay Kit Cayman Chemical N. 560131) which includes both ovine COX-1 and human recombinant COX-2 enzymes. Inhibitors were pre-incubated with either ovine COX-1 or human COX-2 in order to screen isozyme-specific inhibition. Differently than described in the kit protocol, the reaction was carried out in the presence of 5 μM arachidonic acid while for the blank sample (no activity) the two enzymes were inactivated for 40 minutes at 100° C. It was then measured the amount of PGF2α produced by reduction with SnCl2 of COX-derived PGH2, via enzyme immunoassay (EIA) using a PG-specific antibody and competing with a PG-acetylcholinesterase conjugate.Absorbance was measured at 412 nm with a Tecan Infinite M200 plate reader and data were processed according to manufacturer's instructions.;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL5726193;37;BindingDB Patent Bioactivity Data;;2017;;;;;29000.0
CHEMBL3775610;;;387.45;1;5.35;BDBM50153439;CCCCCCNC(=O)Oc1ccccc1-c1ccc(C(C)C(=O)O)cc1F;IC50;'>';30000000.0;nM;;Outside typical range;635503;UO_0000065;;;;;0;CHEMBL5732257;In Vitro COX Assay: COX activity was measured using a commercial kit (COX Inhibitor Screening Assay Kit Cayman Chemical N. 560131) which includes both ovine COX-1 and human recombinant COX-2 enzymes. Inhibitors were pre-incubated with either ovine COX-1 or human COX-2 in order to screen isozyme-specific inhibition. Differently than described in the kit protocol, the reaction was carried out in the presence of 5 μM arachidonic acid while for the blank sample (no activity) the two enzymes were inactivated for 40 minutes at 100° C. It was then measured the amount of PGF2α produced by reduction with SnCl2 of COX-derived PGH2, via enzyme immunoassay (EIA) using a PG-specific antibody and competing with a PG-acetylcholinesterase conjugate.Absorbance was measured at 412 nm with a Tecan Infinite M200 plate reader and data were processed according to manufacturer's instructions.;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL5726193;37;BindingDB Patent Bioactivity Data;;2017;;;;;30000000.0
CHEMBL2337406;;;476.53;0;4.15;BDBM185724;Cc1c(CCOCCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1;IC50;'=';190.0;nM;6.72;;335070;UO_0000065;14.10;0.28;2.57;6.68;0;CHEMBL3887378;In Vitro Inhibition Assay: The murine monocyte/macrophage cell line J774 is grown in Dulbecco's modified Eagle's medium (DMEM), enriched with glutamine (2 mM), HEPES (25 mM), penicillin (100 ug/mL), streptomycin (100 ug/mL), 10% of fetal bovine serum (FBS) and 1.2% of sodium pyruvate. The cells are distributed in 24-well plates at a density of 2.5x105 cells/mL or in culture dishes with a diameter of 10 cm (1x107 cells/10 mL/dish) and kept for 2 hours at 37° C. in a CO2 (5%)/O2 (95%) atmosphere. Just before the experiments, the culture medium is replaced with fresh medium without FBS to avoid interference during the radio-immunological phase and the cells are stimulated as described below.Evaluation of COX-1 Activity.The cells are pretreated with the test compounds for 15 minutes and then incubated for 30 minutes with arachidonic acid (15x10-6 m). At the end of incubation the supernatants are collected for evaluating, by means of radio-immunological assays, the amount of PGE2 produced.;B;BAO_0000019;assay format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL3886295;37;BindingDB Patent Bioactivity Data;;2015;;;;;190.0
CHEMBL5803930;;;477.00;1;6.81;BDBM315193;Cc1c(NC(=O)C(c2ccc(-c3cncc(Cl)c3)cc2)C2CCC2)cccc1C(C)CC(=O)O;IC50;'=';86.2;nM;7.06;;612121;UO_0000065;14.81;0.28;0.25;8.91;0;CHEMBL5732036;Human PTGES Biochemical Enzyme Inhibition Assay: Recombinant proteins (human isoforms) of PTGES containing a FLAG tag, expressed in baculovirus infected insect cells (Hi-5) and purified by affinity chromatography was used as enzyme in the assay. Substrate was prostaglandin H2 (Cayman Chemicals).For the assay, 50 nl of a 100-fold concentrated solution of the test compound in DMSO was pipetted into a black microtiter plate (384 or 1536, Greiner Bio-One, Frickenhausen, Germany). 4 ul of a solution of human PTGES in assay buffer [100 mM sodium phosphate pH 7.2, 2.5 mM Glutathion reduced, 1 mM EDTA, 0.01% BSA, 0.4 mM DTT, 0.15 mM n-dodecylmaltoside] was added to the well containing test compound and incubated for 15-20 minutes to allow binding of the compound to the enzyme prior to the enzymatic reaction. The reaction was started by addition of 1 ul of an ice cold solution containing PGH2 (40 nM in assay buffer resulting in a final concentration of 8 nM PGH2 in the assay). Reaction time of the mix was 60 seconds at room temperature (PGH2 in aqueous solution quickly converts nonenyzmatically to PGE2 with a short half-life). The concentration of each isoform of PTGES was adapted to the activity of the respective enzyme preparation to maintain linear reaction properties within the reaction time. Typical concentration was around 0.75 nM. The reaction was stopped by addition of 1 ul of a solution containing 15 mM SnCl2 and 400 mM KF in water. SnCl2 converts the remaining unstable PGH2 to stable PGF2alpha. Then, 3 ul of the a first detection solution containing PGE2-D2 (Cisbio Bioassays, TR-FRET reagent, diluted according to the manufacturer's recommendation, typically 1:20 in reconstitution buffer) was added. Finally, 3 μl of the second detection solution containing Lanthanide-kryptate labelled anti-PGE2 antibody (Cisbio Bioassays, diluted according to the manufacturer's recommendation, typically 1:20 in reconstitution buffer) was added to the mix. The resulting mix was incubated overnight at 4° C. to allow the formation of a complex of PGE2 and the detection reagents. The amount of PGE2 that had been produced by PTGES from PGH2 was then determined by testing resonance energy transfer of the Lanthanide-kryptate labelled anti-PGE2 antibody to PGE2-D2. Hereby the fluorescent emissions at 620 nm and 665 nm were measured after excitation at 337-350 nm in a TR-FRE compatible microplate reader (typically BMG Pherastar or Perkin-Elmer ViewLux). The ratio of the emissions at 665 nm and 620 nm was used to determine the amount of PGE2 that was catalyzed by the enzyme. Data were normalized (enzyme reaction without inhibitor=0% inhibition, assay setup without enzyme=100% inhibition). Compounds were tested in duplicates at up to 10 concentrations (for example 20 μM, 5.7 μM, 1.6 μM, 0.47 μM, 0.13 μM, 38 nM, 11 nM, 3.1 nM, 0.89 nM, 0.25 nM and 0.073 nM). Dilution series were made prior to the assay in a 100 fold concentrated form by serial dilution. IC50 values were calculated by 4-Parameter fitting.;B;BAO_0000219;cell-based format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL5726091;37;BindingDB Patent Bioactivity Data;;2019;;;;;86.2
CHEMBL5754064;;;527.01;2;7.23;BDBM315230;Cc1ncc(-c2cc(F)c(C(C(=O)Nc3cccc(CCC(=O)O)c3C)C3CCCC3)cc2F)cc1Cl;IC50;'=';66.4;nM;7.18;;612158;UO_0000065;13.62;0.26;-0.05;9.05;0;CHEMBL5732036;Human PTGES Biochemical Enzyme Inhibition Assay: Recombinant proteins (human isoforms) of PTGES containing a FLAG tag, expressed in baculovirus infected insect cells (Hi-5) and purified by affinity chromatography was used as enzyme in the assay. Substrate was prostaglandin H2 (Cayman Chemicals).For the assay, 50 nl of a 100-fold concentrated solution of the test compound in DMSO was pipetted into a black microtiter plate (384 or 1536, Greiner Bio-One, Frickenhausen, Germany). 4 ul of a solution of human PTGES in assay buffer [100 mM sodium phosphate pH 7.2, 2.5 mM Glutathion reduced, 1 mM EDTA, 0.01% BSA, 0.4 mM DTT, 0.15 mM n-dodecylmaltoside] was added to the well containing test compound and incubated for 15-20 minutes to allow binding of the compound to the enzyme prior to the enzymatic reaction. The reaction was started by addition of 1 ul of an ice cold solution containing PGH2 (40 nM in assay buffer resulting in a final concentration of 8 nM PGH2 in the assay). Reaction time of the mix was 60 seconds at room temperature (PGH2 in aqueous solution quickly converts nonenyzmatically to PGE2 with a short half-life). The concentration of each isoform of PTGES was adapted to the activity of the respective enzyme preparation to maintain linear reaction properties within the reaction time. Typical concentration was around 0.75 nM. The reaction was stopped by addition of 1 ul of a solution containing 15 mM SnCl2 and 400 mM KF in water. SnCl2 converts the remaining unstable PGH2 to stable PGF2alpha. Then, 3 ul of the a first detection solution containing PGE2-D2 (Cisbio Bioassays, TR-FRET reagent, diluted according to the manufacturer's recommendation, typically 1:20 in reconstitution buffer) was added. Finally, 3 μl of the second detection solution containing Lanthanide-kryptate labelled anti-PGE2 antibody (Cisbio Bioassays, diluted according to the manufacturer's recommendation, typically 1:20 in reconstitution buffer) was added to the mix. The resulting mix was incubated overnight at 4° C. to allow the formation of a complex of PGE2 and the detection reagents. The amount of PGE2 that had been produced by PTGES from PGH2 was then determined by testing resonance energy transfer of the Lanthanide-kryptate labelled anti-PGE2 antibody to PGE2-D2. Hereby the fluorescent emissions at 620 nm and 665 nm were measured after excitation at 337-350 nm in a TR-FRE compatible microplate reader (typically BMG Pherastar or Perkin-Elmer ViewLux). The ratio of the emissions at 665 nm and 620 nm was used to determine the amount of PGE2 that was catalyzed by the enzyme. Data were normalized (enzyme reaction without inhibitor=0% inhibition, assay setup without enzyme=100% inhibition). Compounds were tested in duplicates at up to 10 concentrations (for example 20 μM, 5.7 μM, 1.6 μM, 0.47 μM, 0.13 μM, 38 nM, 11 nM, 3.1 nM, 0.89 nM, 0.25 nM and 0.073 nM). Dilution series were made prior to the assay in a 100 fold concentrated form by serial dilution. IC50 values were calculated by 4-Parameter fitting.;B;BAO_0000219;cell-based format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL5726091;37;BindingDB Patent Bioactivity Data;;2019;;;;;66.4
