Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Assay Parameters;Assay Variant Accession;Assay Variant Mutation;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID;Properties;Action Type;Standard Text Value;Value
CHEMBL429267;;;414.85;0;3.44;36;COc1ccc2c(c1)c(CC(=O)NOC(C)=O)c(C)n2C(=O)c1ccc(Cl)cc1;IC50;'=';3600.0;nM;5.44;;;UO_0000065;13.12;0.26;2.00;6.28;0;CHEMBL901401;Inhibition of COX1 in human whole blood assessed as effect on A23187-induced thromboxane B2 production;B;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138326;1;Scientific Literature;J Med Chem;2007;;;;;3.6
CHEMBL237402;;;482.36;1;6.24;19;COc1ccc2c(c1Cl)c(CC(=O)OCc1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL901401;Inhibition of COX1 in human whole blood assessed as effect on A23187-induced thromboxane B2 production;B;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138326;1;Scientific Literature;J Med Chem;2007;;;;;100.0
CHEMBL7162;NS-398;;314.36;0;2.68;NS-398;CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;1;CHEMBL1003454;Inhibition of COX1-catalyzed prostaglandin biosynthesis 10 mins of preincubation;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1150959;1;Scientific Literature;J Nat Prod;1998;;;;;100.0
CHEMBL5172589;;;252.43;0;2.58;Cepathiolane A;C/C=C/[S+]([O-])SC1SC(O)C(C)C1C;IC50;'=';52.0;nM;7.28;;;UO_0000065;28.86;0.71;4.70;16.83;0;CHEMBL5151748;Inhibition of COX-1 (unknown origin) using arachidonic acid as substrate assessed as PGH2 level preincubated for 5 mins followed by substrate addition and measured after 1 min by UHPLC-MS/MS analysis;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL5149998;1;Scientific Literature;Eur J Med Chem;2021;;TIME = 0.1 hr;INHIBITOR;;0.052000000000000005
CHEMBL4450248;;;280.30;0;4.04;3c;O=C(/C=C/C1=Cc2ccccc2OC1)c1ccc(F)cc1;IC50;'=';8320.0;nM;5.08;;;UO_0000065;;;;;0;CHEMBL4390102;Inhibition of COX1 (unknown origin);A;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4387748;1;Scientific Literature;Bioorg Med Chem Lett;2019;;;;;8.32
CHEMBL4584799;;;290.36;0;4.46;3q;CCc1ccc(C(=O)/C=C/C2=Cc3ccccc3OC2)cc1;IC50;'=';6220.0;nM;5.21;;;UO_0000065;;;;;0;CHEMBL4390102;Inhibition of COX1 (unknown origin);A;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4387748;1;Scientific Literature;Bioorg Med Chem Lett;2019;;;;;6.22
CHEMBL118;CELECOXIB;4.0;381.38;0;3.51;Celecoxib;Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1;IC50;'=';6130.0;nM;5.21;;;UO_0000065;;;;;1;CHEMBL4390102;Inhibition of COX1 (unknown origin);A;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4387748;1;Scientific Literature;Bioorg Med Chem Lett;2019;;;;;6.13
CHEMBL255174;;;318.35;0;1.87;36;COC(=O)c1ccc(/N=C/c2ccc(S(N)(=O)=O)cc2)cc1;IC50;'=';56730.0;nM;4.25;;;UO_0000065;13.34;0.26;2.38;4.30;0;CHEMBL932254;Inhibition of COX1 in human whole blood assessed as effect on A-23187-stimulated TxB2 production;B;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1141614;1;Scientific Literature;Bioorg Med Chem;2008;;;;;56.73
CHEMBL407019;;;260.32;0;2.08;27;NS(=O)(=O)c1ccc(/C=N/c2ccccc2)cc1;IC50;'=';63590.0;nM;4.20;;;UO_0000065;16.12;0.32;2.12;5.79;0;CHEMBL932254;Inhibition of COX1 in human whole blood assessed as effect on A-23187-stimulated TxB2 production;B;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1141614;1;Scientific Literature;Bioorg Med Chem;2008;;;;;63.59
CHEMBL165;RESVERATROL;3.0;228.25;0;2.97;Resveratrol;Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1;IC50;'=';4120.0;nM;5.38;;;UO_0000065;23.59;0.43;2.42;8.87;0;CHEMBL932254;Inhibition of COX1 in human whole blood assessed as effect on A-23187-stimulated TxB2 production;B;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1141614;1;Scientific Literature;Bioorg Med Chem;2008;;;;;4.12
CHEMBL271561;;;320.37;0;2.10;24;COc1cc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc(OC)c1;IC50;'=';109690.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL932254;Inhibition of COX1 in human whole blood assessed as effect on A-23187-stimulated TxB2 production;B;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1141614;1;Scientific Literature;Bioorg Med Chem;2008;;;;;109.69
CHEMBL270263;;;292.32;0;1.50;18;NS(=O)(=O)c1ccc(/N=C/c2ccc(O)c(O)c2)cc1;IC50;'=';23150.0;nM;4.63;;;UO_0000065;15.86;0.32;3.14;4.10;0;CHEMBL932254;Inhibition of COX1 in human whole blood assessed as effect on A-23187-stimulated TxB2 production;B;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1141614;1;Scientific Literature;Bioorg Med Chem;2008;;;;;23.15
CHEMBL4250212;;;572.62;2;6.76;e6;Cc1ccc(-n2nc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)cc2-c2cccc(C)c2)cc1;IC50;'=';32160.0;nM;4.49;;;UO_0000065;;;;;0;CHEMBL4234506;Inhibition of COX1 (unknown origin) using arachidonic acid as substrate pretreated for 10 mins followed by substrate addition and measured after 2 mins by ELISA;A;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4229460;1;Scientific Literature;Bioorg Med Chem;2018;;;;;32.16
CHEMBL139;DICLOFENAC;4.0;296.15;0;4.36;diclofenac;O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl;IC50;'=';30.0;nM;7.52;;;UO_0000065;25.40;0.54;3.16;15.25;0;CHEMBL998269;Inhibition of human COX1 expressed in sf9 cells;B;BAO_0000219;cell-based format;Homo sapiens;;;Sf9;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1151268;1;Scientific Literature;J Nat Prod;2005;CHEMBL3308860;;;;0.03
CHEMBL393127;;;430.89;0;3.27;40;COc1ccc2c(c1)c(CC(=O)NOCCCO)c(C)n2C(=O)c1ccc(Cl)cc1;IC50;'<';300.0;nM;;;;UO_0000065;;;;;0;CHEMBL901401;Inhibition of COX1 in human whole blood assessed as effect on A23187-induced thromboxane B2 production;B;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138326;1;Scientific Literature;J Med Chem;2007;;;;;0.3
CHEMBL118;CELECOXIB;4.0;381.38;0;3.51;celecoxib;Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1;IC50;'=';14000.0;nM;4.85;;;UO_0000065;12.73;0.25;1.34;6.22;1;CHEMBL901401;Inhibition of COX1 in human whole blood assessed as effect on A23187-induced thromboxane B2 production;B;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138326;1;Scientific Literature;J Med Chem;2007;;;;;14.0
CHEMBL237021;;;459.89;0;3.56;32;COc1ccc2c(c1)c(CC(=O)NCCCO[N+](=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1;IC50;'=';6000.0;nM;5.22;;;UO_0000065;11.35;0.22;1.66;4.63;0;CHEMBL901401;Inhibition of COX1 in human whole blood assessed as effect on A23187-induced thromboxane B2 production;B;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138326;1;Scientific Literature;J Med Chem;2007;;;;;6.0
CHEMBL219893;;;410.85;0;3.11;11a;CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO)c(F)c2)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL917137;Inhibition of COX1 in human whole blood assessed as TxB2 production after 1 hr;B;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1142971;1;Scientific Literature;J Med Chem;2007;;;;;100.0
CHEMBL219885;;;424.88;0;3.50;14a;CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCCO)c(F)c2)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL917137;Inhibition of COX1 in human whole blood assessed as TxB2 production after 1 hr;B;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1142971;1;Scientific Literature;J Med Chem;2007;;;;;100.0
CHEMBL118;CELECOXIB;4.0;381.38;0;3.51;Celecoxib;Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1;IC50;'=';54550.0;nM;4.26;;;UO_0000065;11.18;0.22;0.75;5.47;0;CHEMBL5391599;Inhibition of COX1 (unknown origin) fluorescence based analysis;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL5390243;1;Scientific Literature;J Nat Prod;2023;;;INHIBITOR;;54.55
CHEMBL4864897;;;351.42;0;1.79;7;CC(C)(O)COc1ncc(CO)cc1-c1ccc(S(C)(=O)=O)cc1;IC50;'>';50000.0;nM;;;;UO_0000065;;;;;0;CHEMBL4810364;Inhibition of COX1 (unknown origin) expressed in HEK293 TRex cells assessed as reduction in PGE2 production using arachidonic acid as substrate preincubated for 60 mins followed by substrate addition for 1 hr in presence of 10% FBS by RapidFire High-Throughput Mass Spectrometry;A;BAO_0000219;cell-based format;Homo sapiens;;;HEK293-T-REx;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4808216;1;Scientific Literature;J Med Chem;2021;;TIME = 1.0 hr;;;50.0
CHEMBL1020;TOLMETIN;4.0;257.29;0;2.19;tolmetin;Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1;IC50;'=';41.0;nM;7.39;;;UO_0000065;28.71;0.53;5.20;12.46;0;CHEMBL1909130;DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid);B;BAO_0000221;tissue-based format;Homo sapiens;;;Platelet;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1909046;15;DrugMatrix;;;CHEMBL3833781;;;;0.041
CHEMBL3087872;;;324.31;0;2.67;3f;Cc1ccc2c(c1)oc(=O)n2Cc1cn(-c2ccc(F)cc2)nn1;IC50;'=';174720.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL3090867;Inhibition of COX1 (unknown origin);B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3085681;1;Scientific Literature;Eur J Med Chem;2013;;;;;174.72
CHEMBL4866615;;;335.43;0;2.61;5;Cc1cnc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)c1;IC50;'>';50000.0;nM;;;;UO_0000065;;;;;0;CHEMBL4810364;Inhibition of COX1 (unknown origin) expressed in HEK293 TRex cells assessed as reduction in PGE2 production using arachidonic acid as substrate preincubated for 60 mins followed by substrate addition for 1 hr in presence of 10% FBS by RapidFire High-Throughput Mass Spectrometry;A;BAO_0000219;cell-based format;Homo sapiens;;;HEK293-T-REx;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4808216;1;Scientific Literature;J Med Chem;2021;;TIME = 1.0 hr;;;50.0
CHEMBL4868446;;;463.47;0;3.13;21;CC(C)(O)COc1nc(OCCC(F)(F)F)c(CO)cc1-c1ccc(S(C)(=O)=O)cc1;IC50;'>';50000.0;nM;;;;UO_0000065;;;;;0;CHEMBL4810362;Inhibition of human recombinant COX-1 assessed as reduction in peroxidase activity using arachidonic acid as substrate preincubated for 60 mins followed by substrate addition for 2 secs by ADPH based fluorometric analysis;A;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4808216;1;Scientific Literature;J Med Chem;2021;;TIME = 1.0 hr;;;50.0
CHEMBL4868446;;;463.47;0;3.13;21;CC(C)(O)COc1nc(OCCC(F)(F)F)c(CO)cc1-c1ccc(S(C)(=O)=O)cc1;IC50;'=';181000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL4810397;Inhibition of COX1 in human whole blood assessed as reduction in calcium ionophore-stimulated TXB2 production incubated for 1 hr by ELISA;B;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4808216;1;Scientific Literature;J Med Chem;2021;;TIME = 1.0 hr;INHIBITOR;;181.0
CHEMBL4870569;;;435.54;0;3.12;20;CCCCOc1nc(OCC2(O)CCC2)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO;IC50;'>';60000.0;nM;;;;UO_0000065;;;;;0;CHEMBL4810397;Inhibition of COX1 in human whole blood assessed as reduction in calcium ionophore-stimulated TXB2 production incubated for 1 hr by ELISA;B;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4808216;1;Scientific Literature;J Med Chem;2021;;TIME = 1.0 hr;;;60.0
CHEMBL209689;;;344.41;0;4.87;12;Cc1ccc2c(c1)c(-c1ccnc3c(C)cccc13)c(C)n2CC(=O)O;IC50;'=';3000.0;nM;5.52;;;UO_0000065;16.04;0.29;0.65;10.02;0;CHEMBL871489;Inhibition of COX1;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138972;1;Scientific Literature;Bioorg Med Chem Lett;2006;;;;;3.0
CHEMBL442564;;;258.36;0;4.09;(2-[(2E)-3,7-dimethyl-2,6-octadienyl]-6-methyl-2,5-cyclohexadiene-1,4-dione;CC(C)=CCC/C(C)=C\CC1=CC(=O)C=C(C)C1=O;IC50;'=';64000.0;nM;4.19;;;UO_0000065;16.23;0.30;0.10;12.28;0;CHEMBL1008496;Inhibition of COX1;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1151260;1;Scientific Literature;J Nat Prod;2005;;;;;64.0
CHEMBL17161;;;322.42;0;3.05;8;CSc1cc(N)ccc1/N=N/c1ccc(S(N)(=O)=O)cc1;IC50;'=';23280.0;nM;4.63;;;UO_0000065;;;;;0;CHEMBL866165;Inhibition of COX1 assessed as TBX2 production in human whole blood;F;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1149501;1;Scientific Literature;Bioorg Med Chem Lett;2006;;;;;23.28
CHEMBL386992;;;293.30;0;2.16;3;NS(=O)(=O)c1ccc(/N=N/c2ccc(O)c(O)c2)cc1;IC50;'=';59960.0;nM;4.22;;;UO_0000065;;;;;0;CHEMBL866165;Inhibition of COX1 assessed as TBX2 production in human whole blood;F;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1149501;1;Scientific Literature;Bioorg Med Chem Lett;2006;;;;;59.96
CHEMBL981;FENOFIBRIC ACID;4.0;318.76;0;3.81;20;CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O;IC50;'=';950000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL3819990;Inhibition of human recombinant COX1 expressed in Sf9 cell microsomes assessed as reduction in conversion of arachidonic acid to PGE2 incubated for 5 mins by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;;;Sf9;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3817815;1;Scientific Literature;J Med Chem;2016;CHEMBL3308860;;;;950.0
CHEMBL56367;NIMESULIDE;4.0;308.31;0;2.76;Nimesulide;CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1;IC50;'=';32200.0;nM;4.49;;;UO_0000065;14.57;0.29;1.73;4.56;0;CHEMBL1777069;Inhibition of purified COX1 assessed as formation of oxidized TMPD during reduction og PGG2 to PGH2 preincubated for 15 mins by chromogenic assay;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1772961;1;Scientific Literature;J Med Chem;2011;;;;;32.2
CHEMBL1775093;;;361.46;0;3.36;5g;CS(=O)(=O)c1ccccc1Oc1ccc(OCCN2CCCC2)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL1777069;Inhibition of purified COX1 assessed as formation of oxidized TMPD during reduction og PGG2 to PGH2 preincubated for 15 mins by chromogenic assay;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1772961;1;Scientific Literature;J Med Chem;2011;;;;;100.0
CHEMBL1775111;;;390.51;0;3.35;13a;CN(c1ccccc1Oc1ccc(OCCN2CCCC2)cc1)S(C)(=O)=O;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL1777069;Inhibition of purified COX1 assessed as formation of oxidized TMPD during reduction og PGG2 to PGH2 preincubated for 15 mins by chromogenic assay;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1772961;1;Scientific Literature;J Med Chem;2011;;;;;100.0
CHEMBL139;DICLOFENAC;4.0;296.15;0;4.36;Diclofenac;O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl;IC50;'=';18230.0;nM;4.74;;;UO_0000065;16.00;0.34;0.38;9.61;0;CHEMBL4269654;Inhibition of COX1 in human platelet microsomes assessed as reduction in formation of oxidized TMPD using arachidonic acid as substrate preincubated for 3 to 5 mins followed by arachidonic acid addition measured for 25 secs by spectrophotometric assay;B;BAO_0000019;assay format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4266013;1;Scientific Literature;ACS Med Chem Lett;2018;;;;;18.23
CHEMBL398087;;;219.21;0;2.24;17;O=C(O)Cc1ccn(-c2ccccc2F)c1;IC50;'=';10600.0;nM;4.97;;;UO_0000065;22.69;0.42;2.73;11.78;0;CHEMBL898176;Inhibition of COX1 in human whole blood after 15 mins;B;BAO_0000357;single protein format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1149592;1;Scientific Literature;Bioorg Med Chem;2007;;;;;10.6
CHEMBL295707;;;410.42;0;4.11;29;COCc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL768737;Concentration required to inhibit human prostaglandin G/H synthase 1 (COX-1) by 50%;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130039;1;Scientific Literature;J Med Chem;1997;;;;;100.0
CHEMBL367885;;;390.50;0;4.85;24;CC(C)(O)c1scc(-c2ccc(F)cc2)c1-c1ccc(S(C)(=O)=O)cc1;IC50;'>';50000.0;nM;;;;UO_0000065;;;;;0;CHEMBL768829;Inhibitory activity against human recombinant Prostaglandin G/H synthase 1 expressed in microsomes taken from baculovirus infected Sf9 cells;B;BAO_0000219;cell-based format;;;;Sf9;Microsomes;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1128908;1;Scientific Literature;Bioorg Med Chem Lett;1996;CHEMBL3308860;;;;50.0
CHEMBL420351;;;390.84;0;4.46;21;Cc1cc(=O)c(Oc2ccc(Cl)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1;IC50;'=';207000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL772918;Inhibition concentration against cyclooxygenase-1 (COX-1) in human whole blood;B;BAO_0000221;tissue-based format;;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1149180;1;Scientific Literature;J Med Chem;2004;;;;;207.0
CHEMBL16850;;;347.44;0;4.33;3;Cc1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)s1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL768829;Inhibitory activity against human recombinant Prostaglandin G/H synthase 1 expressed in microsomes taken from baculovirus infected Sf9 cells;B;BAO_0000219;cell-based format;;;;Sf9;Microsomes;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1128908;1;Scientific Literature;Bioorg Med Chem Lett;1996;CHEMBL3308860;;;;100.0
CHEMBL223619;;;455.85;0;3.32;11;CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO[N+](=O)[O-])c(F)c2)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL917137;Inhibition of COX1 in human whole blood assessed as TxB2 production after 1 hr;B;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1142971;1;Scientific Literature;J Med Chem;2007;;;;;100.0
CHEMBL185196;;;393.84;0;4.91;Sl no.25;Cc1cc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)ccc1Cl;IC50;'=';3890.45;nM;5.41;;;UO_0000065;13.74;0.28;0.50;8.99;0;CHEMBL827655;Binding affinity for Prostaglandin G/H synthase 1 (COX-1);B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138688;1;Scientific Literature;Bioorg Med Chem Lett;2004;;;;;5.41
CHEMBL127190;;;409.29;0;4.99;32;Cc1cc(=O)c(-c2ccc(Cl)c(Cl)c2)c(-c2ccc(S(C)(=O)=O)cc2)o1;IC50;'=';37068.07;nM;4.43;;;UO_0000065;10.83;0.23;-0.56;6.89;1;CHEMBL830845;Inhibitory concentration for Cyclooxygenase-1 (Prostaglandin G/H synthase 1) in human whole blood;B;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1142830;1;Scientific Literature;Bioorg Med Chem Lett;2005;;;;;4.431
CHEMBL5092058;;;380.79;0;3.11;EUB0001556;Cc1cn([C@H](C)CC#N)c(=O)c2cc(Cn3nc(C(F)F)cc3Cl)nn12;IC50;'>';10000.0;nM;;;;UO_0000065;;;;;0;CHEMBL5058678;COX1 Eurofins SafetyScreen (Other);B;BAO_0000357;single protein format;Inhibitor;;;;;Reference compound: Indomethacin | reference compound EC50 = 57.0 nM;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL5058641;54;SGC Frankfurt - Donated Chemical Probes;;2022;;Compound concentration = 10.0 uM;;;10.0
CHEMBL118;CELECOXIB;4.0;381.38;0;3.51;Celecoxib;Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1;IC50;'=';8970.0;nM;5.05;;;UO_0000065;13.23;0.27;1.54;6.47;1;CHEMBL5621160;Inhibition of human recombinant COX1 by fluorometric assay;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL5620357;1;Scientific Literature;Eur J Med Chem;2023;;;INHIBITOR;;8.97
