ChEMBL_ID;SMILES;IC50_COX1_median;IC50_COX2_median;IC50_COX1_mean;IC50_COX2_mean
CHEMBL2023861;COc1cccc(-c2csc(Nc3ccc4c(c3)OCO4)n2)c1;;920.0;;920.0
CHEMBL2023862;COc1ccc(-c2csc(Nc3ccc4c(c3)OCO4)n2)cc1;;910.0;;910.0
CHEMBL2037483;COc1ccc(C2NC(NCc3ccccc3)SC2c2ccc(S(N)(=O)=O)cc2)cc1F;20.0;;20.0;
CHEMBL2063559;O=C(CC1=C/C(=C\c2ccc(-c3ccccc3)cc2)c2ccc(F)cc21)NS(=O)(=O)C(F)(F)F;495.0;;495.0;
CHEMBL2063728;CC(C(=O)O)c1ccc(N[C@H]2CCC[C@@H]2O)cc1F;9000.0;14000.0;9000.0;14000.0
CHEMBL2063730;CC(C(=O)O)c1ccc(NC2CCCC2)cc1F;15600.0;21300.0;15600.0;21300.0
CHEMBL2063732;CC(C(=O)O)c1ccc(OC2CCCC2=O)cc1F;1500.0;24100.0;1500.0;24100.0
CHEMBL2063734;CC(C(=O)O)c1ccc(OC2CCCC2)cc1F;3000.0;26300.0;3000.0;26300.0
CHEMBL2063852;CC(C(=O)O)c1ccc(Cc2ccco2)cc1F;21600.0;4100.0;21600.0;4100.0
CHEMBL2063853;CC(C(=O)O)c1ccc(Cc2cccs2)cc1F;19900.0;13000.0;19900.0;13000.0
CHEMBL2063854;CC(C(=O)O)c1ccc(Cc2ccoc2)cc1F;30100.0;4000.0;30100.0;4000.0
CHEMBL2063855;CC(C(=O)O)c1ccc(Cc2ccsc2)cc1F;9500.0;8300.0;9500.0;8300.0
CHEMBL206765;C=C1C(=O)O[C@H]2[C@H]1[C@H](OC(=O)[C@@]1(C)O[C@H]1C)[C@@H](OC(C)=O)/C(C(=O)OC)=C\CC[C@@]1(C)O[C@H]21;;600.0;;600.0
CHEMBL2087935;NS(=O)(=O)c1ccc(NN2C(=O)CSC2c2ccccc2)cc1;;78200.0;;78200.0
CHEMBL2087936;NS(=O)(=O)c1ccc(NN2C(=O)CSC2c2ccc(Cl)cc2)cc1;;45500.0;;45500.0
CHEMBL2087937;NS(=O)(=O)c1ccc(NN2C(=O)CSC2c2ccc(F)cc2)cc1;;63000.0;;63000.0
CHEMBL2087938;Cc1ccc(C2SCC(=O)N2Nc2ccc(S(N)(=O)=O)cc2)cc1;;24500.0;;24500.0
CHEMBL2087939;NS(=O)(=O)c1ccc(NN2C(=O)CSC2c2ccc(C(F)(F)F)cc2)cc1;;51800.0;;51800.0
CHEMBL2087940;CS(=O)(=O)c1ccc(NN2C(=O)CSC2c2ccccc2)cc1;;20000.0;;20000.0
CHEMBL2087941;CS(=O)(=O)c1ccc(NN2C(=O)CSC2c2ccc(Cl)cc2)cc1;;121700.0;;121700.0
CHEMBL2087942;CS(=O)(=O)c1ccc(NN2C(=O)CSC2c2ccc(F)cc2)cc1;;45400.0;;45400.0
CHEMBL2087943;Cc1ccc(C2SCC(=O)N2Nc2ccc(S(C)(=O)=O)cc2)cc1;;14400.0;;14400.0
CHEMBL2087944;CS(=O)(=O)c1ccc(NN2C(=O)CSC2c2ccc(C(F)(F)F)cc2)cc1;;37800.0;;37800.0
CHEMBL209689;Cc1ccc2c(c1)c(-c1ccnc3c(C)cccc13)c(C)n2CC(=O)O;3000.0;3000.0;3000.0;3000.0
CHEMBL210300;COc1cc(/C=C/c2ccc([N+](=O)[O-])cc2)cc(OC)c1;10000.0;5940.0;10000.0;5940.0
CHEMBL2104993;Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1;5.19;3.11;5.19;3.11
CHEMBL2111539;CS(=O)(=O)c1ccc(-c2cc(/C=C\CC[N+](=O)[O-])nn2C2CCCCC2)cc1;1000000.0;500.0;1000000.0;500.0
CHEMBL2111594;COC(=O)[C@@H](C)NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12;;400.0;;400.0
CHEMBL2112399;COC(=O)[C@H](C)NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12;;190.0;;190.0
CHEMBL2112567;CC(C)(C)c1cc(/C=C2\CCOC2=O)cc2c1OCC2(C)C;45.0;3.5;45.0;3.5
CHEMBL2112872;CCC(=O)OCc1cc(-n2nc(C(F)(F)F)cc2-c2ccc(C)cc2)ccc1S(N)(=O)=O;;570.0;;570.0
CHEMBL2114342;COc1ccc2c(c1)c(CC(=O)NN1CCC[C@H]1CO)c(C)n2C(=O)c1ccc(Cl)cc1;;1800.0;;1800.0
CHEMBL2115305;COc1ccc2c(c1)c(CC(=O)NN1CCC[C@@H]1CO)c(C)n2C(=O)c1ccc(Cl)cc1;;1700.0;;1700.0
CHEMBL212777;Cc1ccc2c(c1)c(-c1ccnc3cc(Cl)ccc13)c(C)n2CC(=O)O;400.0;;400.0;
CHEMBL213338;Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(-c3nn[nH]n3)cc2)cc1;;1.9;;1.9
CHEMBL214101;O=C1OCC(c2ccc(-c3nn[nH]n3)cc2)=C1c1ccccc1;;1.8;;1.8
CHEMBL2146750;CC1CCN([C@H](c2ccc(F)cc2)c2ccc([C@@H](C)C(=O)O)cc2-c2ccc(C(F)(F)F)cc2)CC1;35000.0;27000.0;35000.0;27000.0
CHEMBL2158006;CC(Oc1cc(=O)oc2ccccc12)C(=O)Nc1ccc(N2CCOCC2=O)cc1;;12640.0;;12640.0
CHEMBL2158024;COc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C2=NC(=O)CS2)cc1;;6800.0;;6800.0
CHEMBL2158356;Cc1c(Cl)cccc1NC(=O)C(C)Oc1cc(=O)oc2ccccc12;;74910.0;;74910.0
CHEMBL2158357;CC(Oc1cc(=O)oc2ccccc12)C(=O)NCc1ccccc1;;13190.0;;13190.0
CHEMBL2158358;CC(Oc1cc(=O)oc2ccccc12)C(=O)Nc1ccc(F)cc1F;;16830.0;;16830.0
CHEMBL2158359;COc1ccc(NC(=O)C(C)Oc2cc(=O)oc3ccccc23)cc1;;38710.0;;38710.0
CHEMBL2158360;CC(Oc1cc(=O)oc2ccccc12)C(=O)Nc1ccc(C(F)(F)F)cc1C#N;;50250.0;;50250.0
CHEMBL2158361;CC(Oc1cc(=O)oc2ccccc12)C(=O)N1CCCC1;;0.0;;0.0
CHEMBL2158362;CC(Oc1cc(=O)oc2ccccc12)C(=O)N1CCOCC1;;69940.0;;69940.0
CHEMBL2158363;COC(=O)C(CC(C)C)NC(=O)C(C)Oc1cc(=O)oc2ccccc12;;8250.0;;8250.0
CHEMBL2158364;CC(Oc1cc(=O)oc2ccccc12)C(=O)Nc1cccc2c(=O)[nH]ccc12;;1020.0;;1020.0
CHEMBL2158365;CC(Oc1cc(=O)oc2ccccc12)C(=O)Nc1ccncc1;;52390.0;;52390.0
CHEMBL2158366;CC(Oc1cc(=O)oc2ccccc12)C(=O)NC12CC3CC(C)(CC(C)(C3)C1)C2;;8430.0;;8430.0
CHEMBL2159921;Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccccc3)C2)cc1C;42400.0;500.0;42400.0;500.0
CHEMBL2159922;Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(F)cc3)C2)cc1C;40800.0;6400.0;40800.0;6400.0
CHEMBL2159923;Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(Cl)cc3)C2)cc1C;48600.0;4500.0;48600.0;4500.0
CHEMBL2159924;Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(Br)cc3)C2)cc1C;;1800.0;;1800.0
CHEMBL2159925;Cc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C2=NC(=O)CS2)cc1;45300.0;1200.0;45300.0;1200.0
CHEMBL2159926;COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C2=NC(=O)CS2)cc1;;2900.0;;2900.0
CHEMBL2159927;Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3cccc(Cl)c3)C2)cc1C;;5200.0;;5200.0
CHEMBL2160139;Cc1cccc(C2CC(c3ccc(C)c(C)c3)=NN2C2=NC(=O)CS2)c1;;2700.0;;2700.0
CHEMBL2160140;Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccccc3Cl)C2)cc1C;44100.0;7200.0;44100.0;7200.0
CHEMBL2160141;Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccccc3C)C2)cc1C;47200.0;6300.0;47200.0;6300.0
CHEMBL2160142;O=C1CSC(N2N=C(c3ccc(Cl)c(Cl)c3)CC2c2ccccc2)=N1;33200.0;2700.0;33200.0;2700.0
CHEMBL2160143;O=C1CSC(N2N=C(c3ccc(Cl)c(Cl)c3)CC2c2ccc(F)cc2)=N1;34300.0;19400.0;34300.0;19400.0
CHEMBL2160144;O=C1CSC(N2N=C(c3ccc(Cl)c(Cl)c3)CC2c2ccc(Cl)cc2)=N1;37700.0;11700.0;37700.0;11700.0
CHEMBL2160145;O=C1CSC(N2N=C(c3ccc(Cl)c(Cl)c3)CC2c2ccc(Br)cc2)=N1;48500.0;7600.0;48500.0;7600.0
CHEMBL2160146;Cc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C2=NC(=O)CS2)cc1;44300.0;4700.0;44300.0;4700.0
CHEMBL2160147;O=C1CSC(N2N=C(c3ccc(Cl)c(Cl)c3)CC2c2cccc(Cl)c2)=N1;;16100.0;;16100.0
CHEMBL2160148;Cc1cccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C2=NC(=O)CS2)c1;;7200.0;;7200.0
CHEMBL2160149;O=C1CSC(N2N=C(c3ccc(Cl)c(Cl)c3)CC2c2ccccc2Cl)=N1;40200.0;18400.0;40200.0;18400.0
CHEMBL2160150;Cc1ccccc1C1CC(c2ccc(Cl)c(Cl)c2)=NN1C1=NC(=O)CS1;45600.0;16300.0;45600.0;16300.0
CHEMBL2171246;CC(C(=O)O)c1ccc2c3cc(Cl)ccc3n(C(=O)c3cocn3)c2c1;;27800.0;;27800.0
CHEMBL2171249;C[C@H](C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12;;5300.0;;5300.0
CHEMBL2171251;C[C@H](C(=O)O)c1ccc2c3cc(Cl)ccc3n(C(=O)c3ccc(Cl)cc3)c2c1;;46500.0;;46500.0
CHEMBL2171253;C[C@H](C(=O)O)c1ccc2c3cc(Cl)ccc3n(C(=O)c3cocn3)c2c1;;2500.0;;2500.0
CHEMBL2171272;CC(C(=O)O)c1ccc2c3cc(Cl)ccc3n(C(=O)c3ccc(Cl)cc3)c2c1;;72300.0;;72300.0
CHEMBL219893;CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO)c(F)c2)cc1;;56000.0;;56000.0
CHEMBL220113;NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO)c(F)c2)cc1;;20000.0;;20000.0
CHEMBL2204556;Cc1ccc(C(=O)n2nc(C)c3nnc4cc(Cl)c(F)cc4c32)cc1;;12800.0;;12800.0
CHEMBL2204564;COc1ccc(C(=O)n2nc(C)c3nnc4cc(Cl)c(F)cc4c32)cc1;;10000.0;;10000.0
CHEMBL221907;CC(C)=CCc1c(-c2ccc(O)cc2O)oc2cc3c(c(O)c2c1=O)C=CC(C)(C)O3;;2500.0;;2500.0
CHEMBL222021;O=Cc1ccc(O)c(O)c1;;19700.0;;19700.0
CHEMBL222146;COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(Cl)cc4)n3)c2)CCOCC1;1810.0;930.0;1810.0;930.0
CHEMBL222480;COc1ccc(-n2nc(COc3cc(F)cc(C4(OC)CCOCC4)c3)cc2-c2ccccc2)cc1;36.0;300.0;36.0;300.0
CHEMBL222482;COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(OC(F)(F)F)cc4)n3)c2)CCOCC1;;820.0;;820.0
CHEMBL222531;CS(=O)(=O)c1ccc(-n2nc(COc3cccc([N+](=O)[O-])c3)cc2-c2ccccc2)cc1;;740.0;;740.0
CHEMBL222732;COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(C)c(C)c4)n3)c2)CCOCC1;;410.0;;410.0
CHEMBL222902;COc1cc(OC)cc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)c1;25050.0;870.0;25050.0;870.0
CHEMBL223256;CC(C)=CCC/C(C)=C/Cc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccc(O)c(O)c1)O2;;4200.0;;4200.0
CHEMBL2234864;CS(=O)(=O)c1ccc(-c2nc(NC3CC=CCC3)cc(C(F)(F)F)n2)cc1;;15197791.229999999;;15197791.229999999
CHEMBL2234865;CS(=O)(=O)c1ccc(-c2nc(NCCCc3cccs3)cc(C(F)(F)F)n2)cc1;;413833.25;;413833.25
CHEMBL2234866;Cn1cccc1CCCNc1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1;;127619.03;;127619.03
CHEMBL2234942;COC(=O)N/N=C/c1coc2ccccc2c1=O;;91.0;;91.0
CHEMBL223529;NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO[N+](=O)[O-])c(F)c2)cc1;;29000.0;;29000.0
CHEMBL223619;CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO[N+](=O)[O-])c(F)c2)cc1;;6900.0;;6900.0
CHEMBL223691;COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccccc4)n3)c2)CCOCC1;7140.0;610.0;7140.0;610.0
CHEMBL225421;CCc1oc(=O)c(Cc2c(O)c(CC=C(C)C)c(O)c(C(C)=O)c2O)c(O)c1C;;30000.0;;30000.0
CHEMBL225463;CS(=O)(=O)c1ccc(-n2nc(COc3ccc4c(c3)OCO4)cc2-c2ccccc2)cc1;15810.0;450.0;15810.0;450.0
CHEMBL2261940;CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)SC(Br)C2)cc1;;1995262.31;;1995262.31
CHEMBL2262934;Cc1c(CC(=O)O)cc(-c2ccccc2)cc1-c1ccccc1;17000.0;120000.0;17000.0;120000.0
CHEMBL227135;O=C1O[C@H](c2ccc(O)c(O)c2)[C@H]2CO[C@H](c3ccc(O)c(O)c3)[C@@H]12;;90200.0;;90200.0
CHEMBL22812;CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)C(=O)CC2)cc1;;19.0;;19.0
CHEMBL2283148;CC/C(=C(\c1ccccc1)c1ccc(N=[N+]=[N-])cc1)c1ccccc1;;280.0;;280.0
CHEMBL2283149;CCCCCC(=C(c1ccccc1)c1ccccc1)c1ccc(S(C)(=O)=O)cc1;;2000.0;;2000.0
CHEMBL2283150;CC(=C(c1ccccc1)c1ccccc1)c1ccc(S(C)(=O)=O)cc1;;630.0;;630.0
CHEMBL2283151;CS(=O)(=O)c1ccc(C=C(c2ccccc2)c2ccccc2)cc1;;310.0;;310.0
CHEMBL2283152;CCCCC(=C(c1ccccc1)c1ccccc1)c1ccccc1;;7900.0;;7900.0
CHEMBL2283153;CCCCCCC/C(=C(\c1ccccc1)c1ccc(OC(C)=O)cc1)c1ccc(S(C)(=O)=O)cc1;;7900.0;;7900.0
CHEMBL2283154;CC/C(=C(\c1ccccc1)c1ccc(OC(C)=O)cc1)c1ccc(S(C)(=O)=O)cc1;;30.0;;30.0
CHEMBL2283155;CS(=O)(=O)c1ccc(/C=C(/C(=O)O)c2cccc(Br)c2)cc1;;310.0;;310.0
CHEMBL2283156;CCCCCCCC(=C(c1ccccc1)c1ccccc1)c1ccc(S(C)(=O)=O)cc1;;150.0;;150.0
CHEMBL2283157;CS(=O)(=O)c1ccc(/C=C(/C(=O)O)c2ccc(O)cc2)cc1;;5300.0;;5300.0
CHEMBL2283158;CC/C(=C(\c1ccccc1)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)c1ccc(S(C)(=O)=O)cc1;;1770.0;;1770.0
CHEMBL2283159;CC(=O)Nc1ccc(/C(=C\c2ccc(S(C)(=O)=O)cc2)C(=O)O)cc1;;2500.0;;2500.0
CHEMBL2283160;CS(=O)(=O)c1ccc(/C=C(/C(=O)O)c2ccc(-c3ccc(F)cc3F)cc2)cc1;;320.0;;320.0
CHEMBL2283161;CC(C)Oc1ccc(-c2ccc(/C(=C\c3ccc(S(C)(=O)=O)cc3)C(=O)O)cc2)cc1;;320.0;;320.0
CHEMBL2283164;CS(=O)(=O)c1ccc(/C=C(/C(=O)O)c2ccc(-c3ccc(S(C)(=O)=O)cc3)cc2)cc1;;320.0;;320.0
CHEMBL2283165;CS(=O)(=O)c1ccc(/C=C(/C(=O)O)c2cccc(-c3ccc(S(C)(=O)=O)cc3)c2)cc1;;2100.0;;2100.0
CHEMBL2283166;CCCC/C(=C(\c1ccccc1)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)c1ccc(S(C)(=O)=O)cc1;;360.0;;360.0
CHEMBL2283167;C/C(=C(\c1ccccc1)c1ccc(S(C)(=O)=O)cc1)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1;;3600.0;;3600.0
CHEMBL2283168;CC/C(=C(\c1ccccc1)c1ccc(S(C)(=O)=O)cc1)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1;;32000.0;;32000.0
CHEMBL2283169;CCCC/C(=C(\c1ccccc1)c1ccc(S(C)(=O)=O)cc1)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1;;3300.0;;3300.0
CHEMBL2283171;Cc1ccc(/C(=C/c2ccc(S(C)(=O)=O)cc2)c2ccccc2)cc1;;120.0;;120.0
CHEMBL2283172;CS(=O)(=O)c1ccc(/C=C(\c2ccccc2)c2ccc(F)cc2)cc1;;32.0;;32.0
CHEMBL2283173;CS(=O)(=O)c1ccc(/C=C(\c2ccccc2)c2ccc(F)c(F)c2)cc1;;970.0;;970.0
CHEMBL2283174;CS(=O)(=O)c1ccc(/C=C(\c2ccccc2)c2ccc(Cl)cc2)cc1;;114.0;;114.0
CHEMBL2283175;CCCCCC/C(=C(\c1ccccc1)c1ccc(NS(C)(=O)=O)cc1)c1ccccc1;;30.0;;30.0
CHEMBL2283176;CCCC/C(=C(\c1ccccc1)c1ccc(NS(C)(=O)=O)cc1)c1ccccc1;;320.0;;320.0
CHEMBL2283177;CC/C(=C(\c1ccccc1)c1ccc(NS(C)(=O)=O)cc1)c1ccccc1;;1800.0;;1800.0
CHEMBL2283178;C/C(=C(\c1ccccc1)c1ccc(NS(C)(=O)=O)cc1)c1ccccc1;;33100.0;;33100.0
CHEMBL2283180;CCCCCC/C(=C(\c1ccccc1)c1ccc(N=[N+]=[N-])cc1)c1ccccc1;;110.0;;110.0
CHEMBL2283181;CCCC/C(=C(\c1ccccc1)c1ccc(N=[N+]=[N-])cc1)c1ccccc1;;1000.0;;1000.0
CHEMBL228561;COc1ccc(C2=Cc3ccccc3C2)c(OC)c1OC;;1330.0;;1330.0
CHEMBL229245;COc1ccc(C2=Cc3ccccc3CC2)c(OC)c1OC;;660.0;;660.0
CHEMBL229955;COc1ccc2c(c1)CCC(c1ccc(OC)c(OC)c1)=C2;;30.0;;30.0
CHEMBL2311577;CC(C)Cc1ccc(C(C)C(=O)OCCNS(=O)(=O)c2cccc3c(N(C)C)cccc23)cc1;;9200.0;;9200.0
CHEMBL23128;CS(=O)(=O)c1ccc(C2=C(c3ccccn3)C(=O)CC2)cc1;;1530.0;;1530.0
CHEMBL2315014;CC(C)Cc1ccc(C(C)C(=O)OCCn2c3ccccc3c(=O)c3ccccc32)cc1;;670.0;;670.0
CHEMBL2315015;COc1ccc2cc([C@H](C)C(=O)OCCn3c4ccccc4c(=O)c4ccccc43)ccc2c1;;6800.0;;6800.0
CHEMBL2315016;CC(=O)Oc1ccccc1C(=O)OCCn1c2ccccc2c(=O)c2ccccc21;;21200.0;;21200.0
CHEMBL2315017;O=c1c2ccccc2n(CCOS(=O)(=O)c2ccc(C(F)(F)F)cc2)c2ccccc12;;590.0;;590.0
CHEMBL2315018;CC(C)Cc1ccc(C(C)C(=O)n2c3ccccc3c(=O)c3ccccc32)cc1;;1800.0;;1800.0
CHEMBL2315019;COc1ccc2cc([C@H](C)C(=O)n3c4ccccc4c(=O)c4ccccc43)ccc2c1;;9800.0;;9800.0
CHEMBL2315325;CN(C)c1cccc2c(S(=O)(=O)NCCNS(=O)(=O)c3ccc(C4=C(c5ccc(Cl)cc5)C(=O)OC4)cc3)cccc12;;7200.0;;7200.0
CHEMBL2315326;Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)NCCNS(=O)(=O)c3cccc4c(N(C)C)cccc34)cc2)cc1;;1100.0;;1100.0
CHEMBL2315327;CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1C21c2ccccc2C(=O)N1CCNS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(C)cc2)cc1;;3900.0;;3900.0
CHEMBL2315853;O=C(N[C@H]1CCC[C@@H]1OCc1ccccc1)C1CCN(c2nc3cc(Cl)ccc3o2)CC1;;934.0;;2842.9
CHEMBL2315854;O=C(N[C@@H]1CCC[C@H]1OCc1ccccc1)C1CCN(c2nc3cc(Cl)ccc3o2)CC1;;13848.0;;13848.0
CHEMBL2315855;O=C(N[C@H]1CCC[C@H]1OCc1ccccc1)C1CCN(c2nc3cc(Cl)ccc3o2)CC1;;38609.0;;38609.0
CHEMBL2315856;O=C(N[C@H]1CCC[C@@H]1COc1ccccc1)C1CCN(c2nc3cc(Cl)ccc3o2)CC1;;84.7;;84.7
CHEMBL2315861;O=C(N[C@H]1CC[C@@H](CO)CC1)C1CCN(c2nc3cc(Cl)ccc3o2)CC1;;6180.0;;6180.0
CHEMBL2315877;O=C(NC1CCCC1)C1CCN(c2nc3cc(Cl)ccc3o2)CC1;;1010.0;;1010.0
CHEMBL23170;CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)CC2)cc1;;11.0;;11.0
CHEMBL23175;CS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)c(F)c3)C(=O)CC2)cc1;;15.0;;15.0
CHEMBL2323490;COc1ccc2c(c1)c(CC(=O)NS(=O)(=O)C(F)(F)F)cn2C(=O)c1ccc(Cl)cc1;2190.0;;2190.0;
CHEMBL2323507;COc1ccc2c(c1)c(C)c(CCC(=O)O)n2C(=O)c1ccc(Cl)cc1;100000.0;;100000.0;
CHEMBL2323522;COc1ccc2c(c1)c1c(n2C(=O)c2ccc(Cl)cc2)CCC(C(=O)O)C1;750.0;;750.0;
CHEMBL23241;COc1ccncc1C1=C(c2ccc(S(C)(=O)=O)cc2)CCC1=O;;150.0;;150.0
CHEMBL23245;CS(=O)(=O)c1ccc(C2=C(c3cccc(F)c3)C(=O)CC2)cc1;;14.0;;14.0
CHEMBL232615;C[C@@]1(CO)C=Cc2cc(O)ccc2O1;4700.0;630.0;4700.0;630.0
CHEMBL2333733;COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CC(C)CC(C)C2)cc1;45060.0;1980.0;45060.0;1980.0
CHEMBL2333734;CCC1CCCCN1C(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC;;10280.0;;10280.0
CHEMBL2333735;COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCC(Cl)CC2)cc1;40560.0;1450.0;40560.0;1450.0
CHEMBL2333736;COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCC(c3ccccc3)CC2)cc1;;8570.0;;8570.0
CHEMBL2333737;COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCN(C)CC2)cc1;39060.0;5780.0;39060.0;5780.0
CHEMBL2333738;COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCOCC2)cc1;;1880.0;;1880.0
CHEMBL2333739;COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCSCC2)cc1;45190.0;8010.0;45190.0;8010.0
CHEMBL2333740;COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCCC2)cc1;;8870.0;;8870.0
CHEMBL2333741;COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)O)cc1;;6890.0;;6890.0
CHEMBL2333742;COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NCCCl)cc1;32260.0;1360.0;32260.0;1360.0
CHEMBL2333743;COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NCCCCl)cc1;38390.0;1270.0;38390.0;1270.0
CHEMBL2333744;C#CCNC(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC;;9080.0;;9080.0
CHEMBL2333745;COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NC(C)C)cc1;40390.0;2010.0;40390.0;2010.0
CHEMBL2333746;COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NC(C)(C)C)cc1;;11120.0;;11120.0
CHEMBL2333747;COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NCC(C)C)cc1;;15090.0;;15090.0
CHEMBL2333748;CCC(C)NC(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC;;4560.0;;4560.0
CHEMBL2333749;COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NC2CC2)cc1;;12960.0;;12960.0
CHEMBL2333750;COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NC2CCCCC2)cc1;;5090.0;;5090.0
CHEMBL2333751;COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NCc2ccco2)cc1;29090.0;9670.0;29090.0;9670.0
CHEMBL2333752;COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NCCCN2CCOCC2)cc1;;8920.0;;8920.0
CHEMBL2333753;COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)Nc2cc(OC)c(OC)c(OC)c2)cc1;;6660.0;;6660.0
CHEMBL2333754;COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N(C)C)cc1;;12980.0;;12980.0
CHEMBL2333755;CCN(CC)C(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC;;4670.0;;4670.0
CHEMBL2334129;CCCN(CCC)C(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC;45880.0;8060.0;45880.0;8060.0
CHEMBL2334130;CCCCN(CCCC)C(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC;;10080.0;;10080.0
CHEMBL2334131;COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N(CC(C)C)CC(C)C)cc1;;6840.0;;6840.0
CHEMBL2334132;CCCCCN(CCCCC)C(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC;;16430.0;;16430.0
CHEMBL2334133;CCCCCCN(CCCCCC)C(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC;;9080.0;;9080.0
CHEMBL2334134;C=CCN(CC=C)C(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC;34980.0;8010.0;34980.0;8010.0
CHEMBL2334135;COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCCCC2)cc1;;23160.0;;23160.0
CHEMBL2334136;COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCCCC2C)cc1;;6690.0;;6690.0
